570.8,38.92392
571,38.91579
571.2,38.90183
571.4,38.89155
571.6,38.87967
571.8,38.87519
572,38.86486
572.2,38.855
572.4,38.84127
572.6,38.83071
572.8,38.81389
573,38.79966
573.2,38.78375
573.4,38.77124
573.6,38.75448
573.8,38.74292
574,38.73331
574.2,38.72085
574.4,38.71123
574.6,38.69733
574.8,38.68134
575,38.67445
575.2,38.66172
575.4,38.65488
575.6,38.64277
575.8,38.63081
576,38.6184
576.2,38.61082
576.4,38.60141
576.6,38.59326
576.8,38.58297
577,38.57333
577.2,38.57018
577.4,38.5633
577.6,38.55761
577.8,38.55235
578,38.54715
578.2,38.53734
578.4,38.52834
578.6,38.51861
578.8,38.51072
579,38.50073
579.2,38.48843
579.4,38.47923
579.6,38.47106
579.8,38.46321
580,38.45842
580.2,38.44988
580.4,38.44115
580.6,38.42962
580.8,38.42135
581,38.41332
581.2,38.40905
581.4,38.40028
581.6,38.39256
581.8,38.38474
582,38.37653
582.2,38.36917
582.4,38.36325
582.6,38.35666
582.8,38.3479
583,38.34
583.2,38.33442
583.4,38.32707
583.6,38.32317
583.8,38.31593
584,38.30873
584.2,38.30023
584.4,38.29142
584.6,38.28447
584.8,38.27428
585,38.26789
585.2,38.2636
585.4,38.25737
585.6,38.24769
585.8,38.23898
586,38.22972
586.2,38.22272
586.4,38.21667
586.6,38.20781
586.8,38.20407
587,38.19944
587.2,38.19547
587.4,38.18668
587.6,38.18171
587.8,38.17557
588,38.17058
588.2,38.16713
588.4,38.1598
588.6,38.16123
588.8,38.1493
589,38.1489
589.2,38.14587
589.4,38.13793
589.6,38.13215
589.8,38.13115
590,38.12732
590.2,38.12123
590.4,38.11926
590.6,38.11055
590.8,38.10625
591,38.09919
591.2,38.09035
591.4,38.08751
591.6,38.08268
591.8,38.07634
592,38.06974
592.2,38.06055
592.4,38.05389
592.6,38.05379
592.8,38.05074
593,38.05199
593.2,38.04446
593.4,38.0329
593.6,38.03123
593.8,38.02623
594,38.0181
594.2,38.01596
594.4,38.01729
594.6,38.01094
594.8,38.00404
595,38.00027
595.2,37.99683
595.4,38.00178
595.6,37.99831
595.8,37.99345
596,37.99106
596.2,37.98829
596.4,37.98502
596.6,37.97924
596.8,37.96883
597,37.95637
597.2,37.95146
597.4,37.94713
597.6,37.94941
597.8,37.94267
598,37.94165
598.2,37.93362
598.4,37.92542
598.6,37.91936
598.8,37.91529
599,37.9082
599.2,37.9049
599.4,37.89993
599.6,37.89056
599.8,37.87796
600,37.87016
600.2,37.86381
600.4,37.85877
600.6,37.8507
600.8,37.84492
601,37.84296
601.2,37.83888
601.4,37.83002
601.6,37.82718
601.8,37.81973
602,37.81372
602.2,37.80646
602.4,37.80452
602.6,37.80044
602.8,37.79111
603,37.78261
603.2,37.78399
603.4,37.77209
603.6,37.76517
603.8,37.7582
604,37.75586
604.2,37.75462
604.4,37.75122
604.6,37.74557
604.8,37.74502
605,37.74087
605.2,37.73022
605.4,37.72292
605.6,37.72072
605.8,37.71368
606,37.70693
606.2,37.70061
606.4,37.69355
606.6,37.68913
606.8,37.68723
607,37.68404
607.2,37.67815
607.4,37.67305
607.6,37.67635
607.8,37.67606
608,37.67202
608.2,37.66614
608.4,37.66691
608.6,37.66094
608.8,37.65564
609,37.65137
609.2,37.64982
609.4,37.65229
609.6,37.64995
609.8,37.6434
610,37.64544
610.2,37.64594
610.4,37.64893
610.6,37.65038
610.8,37.64733
611,37.64076
611.2,37.63364
611.4,37.6356
611.6,37.62841
611.8,37.62255
612,37.61408
612.2,37.6071
612.4,37.60342
612.6,37.59328
612.8,37.59027
613,37.58254
613.2,37.57184
613.4,37.56646
613.6,37.55978
613.8,37.55311
614,37.54727
614.2,37.53875
614.4,37.53166
614.6,37.52177
614.8,37.51268
615,37.50644
615.2,37.50473
615.4,37.50264
615.6,37.49541
615.8,37.48963
616,37.48687
616.2,37.4805
616.4,37.48323
616.6,37.48208
616.8,37.47845
617,37.47306
617.2,37.46798
617.4,37.46773
617.6,37.4657
617.8,37.46362
618,37.46282
618.2,37.46323
618.4,37.46025
618.6,37.45765
618.8,37.45572
619,37.45505
619.2,37.44893
619.4,37.44245
619.6,37.44041
619.8,37.44008
620,37.44181
620.2,37.43465
620.4,37.43694
620.6,37.43177
620.8,37.42484
621,37.42233
621.2,37.42006
621.4,37.41699
621.6,37.41383
621.8,37.40884
622,37.40563
622.2,37.40039
622.4,37.39701
622.6,37.39696
622.8,37.39251
623,37.38813
623.2,37.37802
623.4,37.3762
623.6,37.37144
623.8,37.36412
624,37.35689
624.2,37.35435
624.4,37.34652
624.6,37.33785
624.8,37.32998
625,37.32896
